cefr_level,category,lemma,term,translation,article,aliases
C2,nouns,Lüftung,die Lüftung,air-conditioning,die,
C2,nouns,Madeira,der Madeira,Madeira,der,
C2,nouns,Makeup,der Makeup,make-up,der,
C2,nouns,Maryland,der Maryland,Maryland,der,
C2,nouns,Militärdienst,der Militärdienst,military service,der,
C2,nouns,Mitspracherecht,der Mitspracherecht,say,der,
C2,nouns,Mordkommission,der Mordkommission,Murder Squad,der,
C2,nouns,Musikhochschule,die Musikhochschule,college of music,die,
C2,nouns,Musikinstrumenen,der Musikinstrumenen,musical instruments,der,
C2,verbs,mutieren,mutieren,mutated,,
C2,nouns,Nachtruhe,die Nachtruhe,sleep,die,
C2,nouns,Nationalgarden,der Nationalgarden,National Guard,der,
C2,adverbs,neuerlich,neuerlich,new,,
C2,nouns,Nottingham,der Nottingham,Nottingham,der,
C2,nouns,Novellen,der Novellen,amending laws,der,
C2,nouns,Oralsex,der Oralsex,oral intercourse,der,
C2,nouns,Osaka,der Osaka,Osaka,der,
C2,adverbs,pausenlos,pausenlos,without respite,,
C2,nouns,Personalkosn,der Personalkosn,personnel costs,der,
C2,nouns,Pflücken,der Pflücken,picking,der,
C2,nouns,Pluto,der Pluto,Pluto,der,
C2,nouns,Politikwissenschaftler,der Politikwissenschaftler,political scientist,der,
C2,nouns,Privatkunde,die Privatkunde,private customers,die,
C2,nouns,Prophylaxe,die Prophylaxe,prevention,die,
C2,verbs,prämieren,prämieren,awarded,,
C2,adverbs,punkto,punkto,in terms of sth.,,
C2,nouns,Pädagogen,der Pädagogen,pedagogue,der,
C2,nouns,Rally,der Rally,rally,der,
C2,nouns,Referentin,der Referentin,speaker,der,
C2,nouns,Regenfäll,der Regenfäll,rainfall,der,
C2,nouns,Regierungszeit,der Regierungszeit,term of office,der,
C2,nouns,Regulation,die Regulation,regulation,die,
C2,nouns,Reisender,der Reisender,passenger,der,
C2,nouns,Reliquie,die Reliquie,relics,die,
C2,nouns,Rentenalter,der Rentenalter,retirement age,der,
C2,nouns,Ressentiments,der Ressentiments,animosities,der,
C2,adverbs,rundherum,rundherum,around,,
C2,nouns,Rückschreten,der Rückschreten,regress,der,
C2,nouns,Schallplatte,die Schallplatte,vinyl record,die,
C2,nouns,Scheffel,der Scheffel,German bushel,der,
C2,nouns,Schwenken,der Schwenken,swinging round,der,
C2,nouns,Schäferhund,der Schäferhund,German shepherd dog,der,
C2,nouns,Schütten,der Schütten,chutes,der,
C2,adverbs,selbstredend,selbstredend,naturally,,
C2,nouns,Skleros,der Skleros,sclerosis,der,
C2,nouns,Sonnenbrand,der Sonnenbrand,sunburn,der,
C2,nouns,Sozialamt,der Sozialamt,social welfare office,der,
C2,nouns,Spitzel,der Spitzel,police informer,der,
C2,nouns,Spitzenkandidatin,der Spitzenkandidatin,lead candidate,der,
C2,nouns,Sprachkurse,die Sprachkurse,language courses,die,
C2,adverbs,sprichwörtlich,sprichwörtlich,proverbial,,
C2,nouns,Spuck,der Spuck,spit,der,
C2,nouns,Spüle,die Spüle,sink,die,
C2,nouns,Staatschef,der Staatschef,head of state,der,
C2,nouns,Staatspräsidenen,der Staatspräsidenen,the country's presidents,der,
C2,nouns,Stachel,der Stachel,thorn,der,
C2,nouns,Stacheln,der Stacheln,thorns,der,
C2,nouns,Statur,die Statur,physique,die,
C2,nouns,Steckdosen,der Steckdosen,sockets,der,
C2,nouns,Steuersatz,der Steuersatz,tax rate,der,
C2,nouns,Stimmrechen,das Stimmrechen,right to vote,das,
C2,nouns,Stimulation,die Stimulation,stimulation,die,
C2,nouns,Strafbarkeit,die Strafbarkeit,criminality,die,
C2,nouns,Streiterei,der Streiterei,arguments,der,
C2,nouns,Superintendent,der Superintendent,dean,der,
C2,nouns,Syphilis,der Syphilis,syphilis,der,
C2,nouns,Säugetiern,der Säugetiern,mammals,der,
C2,nouns,Tang,der Tang,seaweed,der,
C2,nouns,Tiffany,der Tiffany,tiffany,der,
C2,nouns,Tragisch,der Tragisch,more tragic,der,
C2,nouns,Transsexuell,der Transsexuell,transsexual,der,
C2,nouns,Umlaufbahn,der Umlaufbahn,continuous ropeway,der,
C2,verbs,umschauen,umschauen,look round,,
C2,nouns,Ungläubig,der Ungläubig,unbelievers,der,
C2,nouns,Unterarm,der Unterarm,forearm,der,
C2,nouns,Unteroffizier,der Unteroffizier,Sergeant,der,
C2,nouns,Untertan,der Untertan,subject,der,
C2,adverbs,unvergesslich,unvergesslich,memorable,,
C2,adverbs,utopisch,utopisch,unobtainable,,
C2,nouns,Vektor,der Vektor,gene carrier,der,
C2,verbs,verbocken,verbocken,buggered up,,
C2,nouns,Verdichten,der Verdichten,packing,der,
C2,nouns,Verfassungsbeschwerde,die Verfassungsbeschwerde,constitutional complaint,die,
C2,verbs,vergüten,vergüten,annealed,,
C2,verbs,verlosen,verlosen,raffle,,
C2,nouns,Verstaatlichung,die Verstaatlichung,nationalisation,die,
C2,nouns,Verstorbener,der Verstorbener,deceased person,der,
C2,nouns,Verwarnung,die Verwarnung,ticket,die,
C2,nouns,Volksvertreter,der Volksvertreter,representative of the people,der,
C2,nouns,Voraussechen,das Voraussechen,foreknowledge,das,
C2,verbs,vorgefunden,vorgefunden,found,,
C2,nouns,Weinzierl,der Weinzierl,wine-grower,der,
C2,nouns,Wendel,der Wendel,helical line,der,
C2,nouns,Wertigkeit,die Wertigkeit,significance,die,
C2,adverbs,wissentlich,wissentlich,wittingly,,
C2,verbs,währt,währt,lasts,,
C2,nouns,Währungsunion,der Währungsunion,monetary unit,der,
C2,nouns,Zielscheibe,die Zielscheibe,target,die,
C2,nouns,Zulässigkeit,die Zulässigkeit,"allowableness, admissibility",die,
C2,adverbs,zuwide,zuwide,averse,,
C2,verbs,zuzurechnen,zuzurechnen,appurtenant to sb./sth.,,
C2,verbs,überragen,überragen,loomed,,
C2,nouns,Überschneidungen,der Überschneidungen,overlaps,der,
C2,nouns,Aal,der Aal,Eel,der,
C2,nouns,Abmahnungen,der Abmahnungen,written warnings,der,
C2,nouns,Abrüstung,die Abrüstung,disarmament,die,
C2,nouns,Abschiessen,der Abschiessen,firing,der,
C2,nouns,Abtransport,der Abtransport,removal,der,
C2,nouns,Adressbuch,der Adressbuch,address book,der,
C2,nouns,Akne,die Akne,whelk,die,
C2,nouns,Alp,der Alp,incubus,der,
C2,nouns,Anden,der Anden,Andes,der,
C2,nouns,Anschauung,die Anschauung,intuition,die,
C2,nouns,Ansporn,der Ansporn,motivation,der,
C2,nouns,Armbanduhr,der Armbanduhr,wristwatch,der,
C2,nouns,Aromen,der Aromen,flavours,der,
C2,nouns,Arthritis,der Arthritis,inflammation of a joint / of joints,der,
C2,nouns,Atomenergie,die Atomenergie,nuclear energy,die,
C2,nouns,Attest,der Attest,attestation,der,
C2,adjectives,aufwendig,aufwendig,costlier,,
C2,verbs,ausgestalten,ausgestalten,arranged,,
C2,nouns,Austragungsort,der Austragungsort,venue,der,
C2,nouns,Auswertungen,der Auswertungen,analyses,der,
C2,nouns,Autogrammen,der Autogrammen,autographs,der,
C2,nouns,Bauleiter,der Bauleiter,site manager,der,
C2,verbs,befeuern,befeuern,fueled,,
C2,verbs,beglichen,beglichen,honoured,,
C2,nouns,Bekanntschaften,der Bekanntschaften,acquaintances,der,
C2,verbs,bereinigen,bereinigen,reconciled,,
C2,verbs,beschenken,beschenken,endowed,,
C2,verbs,beunruhigen,beunruhigen,disquiet,,
C2,nouns,Bevölkerungsdichte,die Bevölkerungsdichte,population density,die,
C2,nouns,Bewässerung,die Bewässerung,irrigation,die,
C2,nouns,Bhs,der Bhs,brassieres,der,
C2,nouns,Bierchen,das Bierchen,brewski,das,
C2,nouns,Blickpunken,der Blickpunken,point of vision,der,
C2,nouns,Bruttoinlandsprodukt,der Bruttoinlandsprodukt,gross domestic product,der,
C2,nouns,Bundesstrassen,der Bundesstrassen,A roads,der,
C2,nouns,Bundesversammlung,die Bundesversammlung,Federal Convention,die,
C2,nouns,Bügel,der Bügel,frame temple,der,
C2,nouns,Cadillac,der Cadillac,cadillac,der,
C2,nouns,Cognac,der Cognac,cognac,der,
C2,nouns,Corner,der Corner,corner kick,der,
C2,nouns,Dai,der Dai,Dai people,der,
C2,verbs,dokumentiern,dokumentiern,recorded,,
C2,nouns,Doll,der Doll,thole,der,
C2,nouns,Drogenkonsum,das Drogenkonsum,drug consumption,das,
C2,adverbs,einfarbig,einfarbig,one-colour,,
C2,verbs,eingeblenden,eingeblenden,faded in,,
C2,verbs,eingezahlen,eingezahlen,banked,,
C2,nouns,Einkaufszentren,der Einkaufszentren,shopping centres,der,
C2,nouns,Einzahlung,die Einzahlung,deposit,die,
C2,verbs,elfen,elfen,eleventh,,
C2,verbs,enthoben,enthoben,released,,
C2,nouns,Entschädigungen,der Entschädigungen,compensations,der,
C2,nouns,Erledigung,die Erledigung,execution,die,
C2,verbs,erträgen,erträgen,undergoes,,
C2,adverbs,essentiell,essentiell,essential,,
C2,nouns,Feldweg,der Feldweg,country lane,der,
C2,nouns,Festsaal,der Festsaal,banquet hall,der,
C2,nouns,Fiasko,der Fiasko,fiasco,der,
C2,nouns,Flattern,der Flattern,wobble,der,
C2,nouns,Forschungsinstitun,der Forschungsinstitun,institute for scientific research,der,
C2,nouns,Fundstücken,der Fundstücken,findings,der,
C2,nouns,Fünftes,der Fünftes,fifth,der,
C2,nouns,Gaul,der Gaul,nag,der,
C2,verbs,gefroren,gefroren,iced,,
C2,nouns,Gefährlichkeit,die Gefährlichkeit,dangerousness,die,
C2,nouns,Gehirnerschütterung,die Gehirnerschütterung,cerebral concussion,die,
C2,nouns,Gemeindegebiet,der Gemeindegebiet,communal district,der,
C2,nouns,Gerätschaft,die Gerätschaft,equipment,die,
C2,nouns,Gesandte,die Gesandte,minister,die,
C2,verbs,schrauben,schrauben,pretentious,,
C2,nouns,Giftgas,der Giftgas,poison gas,der,
C2,nouns,Gravitation,die Gravitation,downward force,die,
C2,nouns,Grenzübergang,der Grenzübergang,border crossing point,der,
C2,nouns,Guinness,der Guinness,Guinness,der,
C2,nouns,Handtaschen,das Handtaschen,handbags,das,
C2,nouns,Hastings,der Hastings,Hastings,der,
C2,nouns,Hausverbot,der Hausverbot,ban from the premises,der,
C2,nouns,Hausverwaltung,die Hausverwaltung,house management,die,
C2,nouns,Herrje,die Herrje,Cripes!,die,
C2,nouns,Hochachtung,die Hochachtung,regard,die,
C2,nouns,Hochland,der Hochland,uplands,der,
C2,nouns,Humanität,die Humanität,humanity,die,
C2,nouns,Hymnen,der Hymnen,hymns,der,
C2,adverbs,hypothetisch,hypothetisch,hypothetical,,
C2,nouns,Implikationen,der Implikationen,implications,der,
C2,nouns,Infektionskrankheit,die Infektionskrankheit,contagious diseases,die,
C2,nouns,Iowa,der Iowa,Iowa,der,
C2,adverbs,irgendwohin,irgendwohin,anywhere,,
C2,nouns,Isdn,der Isdn,Integrated Services Digital Network,der,
C2,nouns,Jahrgangsstufe,die Jahrgangsstufe,year group,die,
C2,nouns,Kasseten,der Kasseten,cartridges,der,
C2,nouns,Kastanien,der Kastanien,chestnuts,der,
C2,nouns,Kinderwunsch,der Kinderwunsch,desire to have children,der,
C2,nouns,Klitoris,der Klitoris,clitoris,der,
C2,nouns,Knabbern,der Knabbern,nibble,der,
C2,nouns,Koalitione,die Koalitione,coalitions,die,
C2,verbs,konstatieren,konstatieren,recorded,,
C2,nouns,Konstrukteur,die Konstrukteur,design engineer,die,
C2,nouns,Kontrasen,der Kontrasen,contrasts,der,
C2,nouns,Koordinierung,die Koordinierung,coordination,die,
C2,adverbs,koreanisch,koreanisch,Korean,,
C2,nouns,Kreischen,das Kreischen,screech,das,
C2,nouns,Kreuzfahrtschiff,der Kreuzfahrtschiff,cruise ship,der,
C2,nouns,Königshaus,der Königshaus,royal house,der,
C2,nouns,Körbch,der Körbch,basket,der,
C2,nouns,Kündigungsfrisen,der Kündigungsfrisen,period of notice,der,
C2,nouns,Lamborghini,der Lamborghini,Lamborghini,der,
C2,adverbs,leckerer,leckerer,daintier,,
C2,nouns,Lederjacke,die Lederjacke,leather jacket,die,
C2,nouns,Lehrbüch,der Lehrbüch,textbooks,der,
C2,adverbs,lehrreich,lehrreich,instructive,,
C2,nouns,Lichtgeschwindigkeit,die Lichtgeschwindigkeit,speed of light,die,
C2,nouns,Lille,die Lille,Lille,die,
C2,adverbs,materiell,materiell,material,,
C2,nouns,Metapher,der Metapher,linguistic images,der,
C2,nouns,Mitgliedstaaen,der Mitgliedstaaen,member state,der,
C2,verbs,nachgeschaut,nachgeschaut,checked up,,
C2,nouns,Nairobi,der Nairobi,Nairobi,der,
C2,nouns,Nebensach,der Nebensach,minor matter,der,
C2,nouns,Neptun,der Neptun,Neptune,der,
C2,nouns,Obduktion,die Obduktion,obducting,die,
C2,nouns,Offerte,die Offerte,offer,die,
C2,nouns,Ostersonntag,der Ostersonntag,Easter Sunday,der,
C2,nouns,Parteimitglieder,der Parteimitglieder,party members,der,
C2,nouns,Petersilie,die Petersilie,garden parsley,die,
C2,nouns,Pfau,der Pfau,peacock,der,
C2,nouns,Physiotherapie,die Physiotherapie,remedial gymnastics,die,
C2,nouns,Pieper,der Pieper,buzzer,der,
C2,nouns,Postbot,der Postbot,postman,der,
C2,adverbs,progressiv,progressiv,progressive,,
C2,adverbs,präventiv,präventiv,preventive,,
C2,nouns,Puck,der Puck,puck,der,
C2,nouns,Qi,der Qi,qi,der,
C2,nouns,Quell,der Quell,fount,der,
C2,nouns,Radios,der Radios,radio sets,der,
C2,nouns,Rechtsberatung,die Rechtsberatung,legal advice,die,
C2,nouns,Rechtsweg,der Rechtsweg,legal recourse,der,
C2,nouns,Regl,der Regl,modulator,der,
C2,nouns,Reisebericht,der Reisebericht,travelogue,der,
C2,nouns,Reiseveranstalter,der Reiseveranstalter,tour operator,der,
C2,nouns,Requisit,der Requisit,properties,der,
C2,nouns,Risikofaktoren,der Risikofaktoren,risk factors,der,
C2,nouns,Robe,die Robe,robe,die,
C2,nouns,Rummel,der Rummel,hype,der,
C2,nouns,Rüben,der Rüben,beets,der,
C2,nouns,Rückkehrer,der Rückkehrer,homecomer,der,
C2,nouns,Rüde,die Rüde,male dog,die,
C2,nouns,Sachverstand,der Sachverstand,literacy,der,
C2,nouns,Schlafanzug,der Schlafanzug,pyjamas,der,
C2,verbs,schubse,schubse,nudge sb.,,
C2,adverbs,schwerlich,schwerlich,hardly,,
C2,nouns,Schwimmbeck,der Schwimmbeck,swimming pool,der,
C2,adverbs,seltsamerweise,seltsamerweise,paradoxically,,
C2,nouns,Serienmörder,der Serienmörder,serial killer,der,
C2,nouns,Sirup,der Sirup,syrup,der,
C2,nouns,Sozialforschung,die Sozialforschung,social research,die,
C2,nouns,Spielhall,der Spielhall,video hall,der,
C2,nouns,Sportlehrer,der Sportlehrer,sports instructor,der,
C2,nouns,Sportunterrichen,das Sportunterrichen,physical education,das,
C2,nouns,Sprachkur,die Sprachkur,language course,die,
C2,adverbs,straffrei,straffrei,unpunished,,
C2,nouns,Strafzettel,der Strafzettel,ticket,der,
C2,nouns,Strass,der Strass,rhinestones,der,
C2,adverbs,streitig,streitig,arguable,,
C2,adverbs,strittig,strittig,questionable,,
C2,nouns,Suchmaschinenoptimierung,die Suchmaschinenoptimierung,search engine optimization,die,
C2,nouns,Synagogen,der Synagogen,synagogues,der,
C2,adverbs,sächsisch,sächsisch,Saxon,,
C2,nouns,Taifun,der Taifun,typhoon,der,
C2,nouns,Teamarbeit,der Teamarbeit,teamwork,der,
C2,nouns,Teamleiter,der Teamleiter,team leader,der,
C2,nouns,Teinen,der Teinen,complexion,der,
C2,nouns,Timer,der Timer,timer,der,
C2,nouns,Topographie,die Topographie,topography,die,
C2,nouns,Tragfähigkeit,die Tragfähigkeit,burden,die,
C2,nouns,Trapp,der Trapp,trap,der,
C2,nouns,Tribunal,der Tribunal,tribunal,der,
C2,nouns,Trinker,der Trinker,heavy/hard/serious/problem drinker,der,
C2,nouns,Trägerin,der Trägerin,wearer,der,
C2,verbs,umfunktionieren,umfunktionieren,turned,,
C2,verbs,umringen,umringen,environed,,
C2,nouns,Umzüge,die Umzüge,parades,die,
C2,adverbs,unantastbar,unantastbar,taboo,,
C2,verbs,unerfahren,unerfahren,inexperienced,,
C2,adverbs,unerkannt,unerkannt,unrecognized,,
C2,adverbs,unerwähnt,unerwähnt,unmentioned,,
C2,verbs,ungeniert,ungeniert,shirtsleeve,,
C2,adverbs,unschädlich,unschädlich,unoffending,,
C2,verbs,unterbreiten,unterbreiten,presented,,
C2,nouns,Unterteilung,die Unterteilung,subdivision,die,
C2,adverbs,unwissend,unwissend,unknowing,,
C2,nouns,Usbekistan,der Usbekistan,Uzbekistan,der,
C2,nouns,Utensilien,der Utensilien,equipment,der,
C2,nouns,Varietäen,der Varietäen,varieties,der,
C2,nouns,Veranstaltungsreihe,die Veranstaltungsreihe,series of events,die,
C2,verbs,verbuchen,verbuchen,booked,,
C2,verbs,verewigen,verewigen,eternalized,,
C2,verbs,verstreichen,verstreichen,elapse,,
C2,verbs,verstummen,verstummen,hushed,,
C2,nouns,Vogelaren,der Vogelaren,species of bird,der,
C2,verbs,vormachen,vormachen,show sth.,,
C2,nouns,Vorsaison,der Vorsaison,start of the season,der,
C2,nouns,Wachtmeister,der Wachtmeister,police constable,der,
C2,adverbs,wahlberechtigen,wahlberechtigen,entitled to vote,,
C2,nouns,Wasserfälle,die Wasserfälle,waterfalls,die,
C2,nouns,Wasserstand,der Wasserstand,level of water,der,
C2,nouns,Weltfriede,die Weltfriede,world peace,die,
C2,verbs,widersetzen,widersetzen,defied,,
C2,nouns,Wiedererkennen,der Wiedererkennen,recognition,der,
C2,nouns,Winchester,der Winchester,Winchester,der,
C2,nouns,Winterzeit,der Winterzeit,wintertime,der,
C2,nouns,Zauberwort,der Zauberwort,magic word,der,
C2,nouns,Zaum,das Zaum,headgear,das,
C2,nouns,Zeitumstellung,die Zeitumstellung,changing the clocks,die,
C2,nouns,Zocke,die Zocke,gambler,die,
C2,nouns,Zoologie,die Zoologie,zoology,die,
C2,verbs,zuerkennen,zuerkennen,acknowledged,,
C2,verbs,zurücklehnen,zurücklehnen,recline,,
C2,nouns,Zutat,der Zutat,ingredient,der,
C2,nouns,Übermittlung,die Übermittlung,delivery,die,
C2,adverbs,überrannt,überrannt,overwhelmed,,
C2,verbs,abkaufen,abkaufen,buy from,,
C2,nouns,Abschlussarbeit,der Abschlussarbeit,final paper,der,
C2,nouns,Abschlussbericht,der Abschlussbericht,final report,der,
C2,adverbs,allzeit,allzeit,aye,,
C2,nouns,Altertum,das Altertum,antiquity,das,
C2,verbs,aneignen,aneignen,appropriated,,
C2,nouns,Ankläger,der Ankläger,prosecutor,der,
C2,adverbs,antisemitisch,antisemitisch,anti-Semitic,,
C2,verbs,appellieren,appellieren,appealed,,
C2,nouns,Aquarell,der Aquarell,watercolour,der,
C2,nouns,Arbeitsalltag,der Arbeitsalltag,daily working routine,der,
C2,nouns,Arbeitsgericht,der Arbeitsgericht,labour court,der,
C2,nouns,Assimilation,die Assimilation,cultural assimilation,die,
C2,verbs,auslaufen,auslaufen,sailed,,
C2,verbs,ausrasten,ausrasten,freaked out,,
C2,nouns,Autobiographie,die Autobiographie,autobiography,die,
C2,nouns,Badeanzug,der Badeanzug,swimsuit,der,
C2,nouns,Barkeeper,der Barkeeper,barman,der,
C2,nouns,Basilikum,das Basilikum,basil,das,
C2,nouns,Baurechen,das Baurechen,building law,das,
C2,adjectives,beeinflusste,beeinflusste,affected,,
C2,verbs,beflügeln,beflügeln,spurred on,,
C2,adverbs,beharrlich,beharrlich,persevering,,
C2,nouns,Berührungen,der Berührungen,tangencies,der,
C2,nouns,Beschlussfassung,die Beschlussfassung,resolution,die,
C2,nouns,Beschriftung,die Beschriftung,lettering,die,
C2,adverbs,beschämt,beschämt,embarrassed,,
C2,adverbs,besonnen,besonnen,bethought,,
C2,nouns,Bettdecke,die Bettdecke,blanket,die,
C2,nouns,Bewegungsfreiheit,die Bewegungsfreiheit,elbow room,die,
C2,nouns,Bezogene,die Bezogene,drawee,die,
C2,nouns,Bildchen,das Bildchen,little picture,das,
C2,nouns,Blasmusik,die Blasmusik,music for brass instruments,die,
C2,nouns,Brass,der Brass,aggravation,der,
C2,nouns,Brustwarzen,der Brustwarzen,nipples,der,
C2,nouns,Bundestagsabgeordnet,der Bundestagsabgeordnet,member of the German Bundestag,der,
C2,nouns,Büchlein,das Büchlein,booklet,das,
C2,nouns,Bürgen,der Bürgen,sureties,der,
C2,nouns,Chemiewaff,der Chemiewaff,chemical weapons,der,
C2,nouns,Coupon,der Coupon,coupons,der,
C2,adverbs,dankend,dankend,thanking,,
C2,verbs,degradieren,degradieren,demoted,,
C2,nouns,Delfin,der Delfin,dolphins,der,
C2,nouns,Digge,die Digge,bro,die,
C2,nouns,Doing,der Doing,twang,der,
C2,nouns,Doktorand,der Doktorand,PhD candidates,der,
C2,nouns,Drähen,der Drähen,wires,der,
C2,verbs,durchgehalten,durchgehalten,held out,,
C2,nouns,Eidgenossenschaft,die Eidgenossenschaft,Swiss Confederation,die,
C2,adverbs,entlässt,entlässt,dismisses,,
C2,nouns,Erderwärmung,die Erderwärmung,global warming,die,
C2,nouns,Erzbistum,das Erzbistum,archbishopric,das,
C2,nouns,Esszimm,der Esszimm,dining room,der,
C2,nouns,Extremfall,der Extremfall,extreme example,der,
C2,nouns,Fahrradfahren,der Fahrradfahren,bicycling,der,
C2,nouns,Festanstellung,die Festanstellung,permanent employment,die,
C2,nouns,Festungen,der Festungen,fortresses,der,
C2,nouns,Flicken,der Flicken,patching,der,
C2,nouns,Flugzeugträger,der Flugzeugträger,aircraft carrier,der,
C2,nouns,Formalitän,der Formalitän,red tape,der,
C2,nouns,Freiberufl,der Freiberufl,freelance worker,der,
C2,verbs,fremdgehen,fremdgehen,womanize,,
C2,nouns,Fremdkörper,der Fremdkörper,piece of foreign matter,der,
C2,nouns,Galle,die Galle,gall bladder,die,
C2,nouns,Gedenktafel,der Gedenktafel,commemorative plaque,der,
C2,nouns,Gedräng,der Gedräng,hustling,der,
C2,verbs,falten,falten,crinkled,,
C2,nouns,Geisteskrank,der Geisteskrank,mentally ill,der,
C2,verbs,kränken,kränken,insulted,,
C2,nouns,Geltungsbereich,der Geltungsbereich,scope of application,der,
C2,nouns,Gemeinwesen,der Gemeinwesen,commonwealth,der,
C2,nouns,Gemässigen,der Gemässigen,centrist,der,
C2,nouns,Generalprobe,die Generalprobe,dress rehearsal,die,
C2,nouns,Genitiv,der Genitiv,genitive case,der,
C2,nouns,Gesamtausgabe,die Gesamtausgabe,complete edition,die,
C2,nouns,Samtgewichen,das Samtgewichen,total weight,das,
C2,verbs,schnitzen,schnitzen,carved,,
C2,verbs,zaubern,zaubern,performed magic,,
C2,nouns,Grossfamilie,die Grossfamilie,extended family,die,
C2,nouns,Grossveranstaltung,die Grossveranstaltung,major events,die,
C2,nouns,Grundbuch,der Grundbuch,Land Register,der,
C2,nouns,Gulasch,der Gulasch,goulash,der,
